Player Name,OVR,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICALITY,Position,Age,Foot,Height,League,Nation,Team,Weight
Lauren Davidson,74,79,75,62,71,37,67,ST,22,Right,17,Scottish Women's League,Scotland,Glasgow City FC,62
Pablo De Blasis,74,68,72,75,77,64,46,CAM,35,Right,16,Sudamericana,Argentina,Gimnasia,65
Julien De Sart,74,41,72,76,70,72,71,CM,28,Right,18,1A Pro League,Belgium,KAA Gent,72
Murilo,74,86,69,66,77,25,65,RM,29,Left,17,Liga Portugal,Brazil,Gil Vicente,68
Silke Demeyere,74,40,68,73,77,70,66,CM,31,Left,15,D1 Arkema,Belgium,Havre AC,48
Ersin Destanoğlu,74,74,74,72,74,38,75,GK,22,Right,19,Trendyol Süper Lig,Turkey,Beşiktaş,88
Amad Diallo,74,85,71,63,79,25,51,RW,21,Left,17,Premier League,Côte d'Ivoire,Manchester Utd,67
Bebé,74,82,78,71,72,41,85,LM,33,Right,19,LALIGA EA SPORTS,Cape Verde Islands,Rayo Vallecano,83
Mory Diaw,74,74,73,72,75,43,73,GK,30,Right,19,Ligue 1 Uber Eats,Senegal,Clermont Foot 63,98
Leandro Díaz,74,69,74,63,69,27,74,ST,31,Right,18,LPF,Argentina,Lanús,85
Sinaly Diomandé,74,66,46,61,58,73,76,CB,22,Right,18,Ligue 1 Uber Eats,Côte d'Ivoire,OL,74
Andy Diouf,74,74,66,69,76,66,75,CM,20,Left,18,Ligue 1 Uber Eats,France,RC Lens,81
Imani Dorsey,74,70,46,63,69,73,65,LB,27,Left,16,NWSL,United States,NJ/NY Gotham,62
Tasos Douvikas,74,81,72,62,73,34,73,ST,24,Right,18,LALIGA EA SPORTS,Greece,RC Celta,76
Anders Dreyer,74,78,73,70,76,36,63,RW,25,Left,17,1A Pro League,Denmark,RSC Anderlecht,69
Óscar Duarte,74,38,47,54,54,75,76,CB,34,Right,18,ROSHN Saudi League,Costa Rica,Al Wehda,88
Léo Dubois,74,68,58,73,71,73,70,RB,29,Right,17,Trendyol Süper Lig,France,Başakşehir,65
Ondrej Duda,74,69,72,73,78,61,62,CM,29,Right,18,Serie A TIM,Slovakia,Hellas Verona,75
Alfred Duncan,74,72,64,72,74,76,81,CM,30,Left,17,Serie A TIM,Ghana,Fiorentina,78
Hugo Duro,74,73,74,65,72,44,68,ST,24,Left,17,LALIGA EA SPORTS,Spain,Valencia CF,70
Tyronne Ebuehi,74,87,51,60,72,69,72,RB,28,Right,18,Serie A TIM,Nigeria,Empoli,72
Rodrigo Echeverría,74,72,65,66,70,74,82,CB,28,Right,18,Sudamericana,Chile,Huracán,77
John Egan,74,64,46,54,61,73,78,CB,31,Right,18,Premier League,Republic of Ireland,Sheffield Utd,75
Magnus Wolff Eikrem,74,64,71,76,74,33,48,CAM,33,Right,18,Eliteserien,Norway,Molde FK,69
Jalil Elías,74,68,66,72,72,68,73,CM,27,Right,17,Sudamericana,Argentina,San Lorenzo,69
Salomé Elisor,74,69,68,73,75,65,72,CM,26,Right,17,D1 Arkema,France,Havre AC,62
Martin Erlić,74,63,34,49,52,74,74,CB,25,Right,19,Serie A TIM,Croatia,Sassuolo,88
Aarón,74,72,74,71,74,37,72,GK,28,Right,18,LALIGA EA SPORTS,Spain,UD Las Palmas,71
Escudero,74,66,62,72,70,74,68,LB,34,Left,17,LALIGA HYPERMOTION,Spain,R. Valladolid CF,72
Cristian Espinoza,74,81,69,69,73,42,65,RM,28,Right,17,MLS,Argentina,SJ Earthquakes,73
Estella,74,69,49,65,71,75,79,RB,29,Right,17,Liga F,Spain,UDG Tenerife,63
Maxime Estève,74,65,33,52,54,74,77,CB,21,Left,19,Ligue 1 Uber Eats,France,Montpellier,87
Francisco Conceição,74,81,62,68,82,32,43,RW,21,Left,16,Liga Portugal,Portugal,FC Porto,61
Federico Fattori,74,67,54,68,72,70,76,CDM,31,Right,17,Sudamericana,Argentina,Huracán,70
Kiko Femenía,74,73,56,70,72,71,67,RB,32,Right,17,LALIGA EA SPORTS,Spain,Villarreal CF,61
Leroy Fer,74,64,66,71,70,71,81,CDM,33,Right,18,Trendyol Süper Lig,Holland,Alanyaspor,78
Carol Férez,74,68,70,71,75,45,58,CAM,32,Right,16,Liga F,Spain,Real Betis,53
Lewis Ferguson,74,75,73,71,74,68,81,CM,24,Right,18,Serie A TIM,Scotland,Bologna,75
Junior Firpo,74,74,62,68,70,72,73,LB,27,Left,18,EFL Championship,Spain,Leeds United,78
Mia Fishel,74,75,75,65,72,23,67,ST,22,Right,17,Barclays WSL,United States,Chelsea,67
Zian Flemming,74,71,75,72,73,57,78,CAM,25,Right,18,EFL Championship,Holland,Millwall,84
Thomas Foket,74,70,57,68,71,72,72,RB,29,Right,17,Ligue 1 Uber Eats,Belgium,Stade de Reims,72
João Talocha,74,71,38,62,67,69,77,LB,34,Left,18,Liga Portugal,Portugal,Farense,77
Dimitri Foulquier,74,74,60,64,67,73,76,RB,30,Right,18,LALIGA EA SPORTS,France,Valencia CF,72
Mandy Freeman,74,53,42,57,58,76,73,CB,28,Right,17,NWSL,United States,NJ/NY Gotham,70
Marco Friedl,74,73,42,61,67,75,75,CB,25,Left,18,Bundesliga,Austria,SV Werder Bremen,82
Melissa Friedrich,74,53,42,55,61,75,73,CB,26,Right,17,GPFBL,Germany,Leverkusen,62
Clara Fröhlich,74,49,52,63,67,75,72,CB,19,Right,16,GPFBL,Germany,Leverkusen,61
Kanya Fujimoto,74,77,68,72,75,52,53,CAM,24,Left,17,Liga Portugal,Japan,Gil Vicente,68
Roberto Gagliardini,74,47,63,70,71,75,71,CDM,29,Right,18,Serie A TIM,Italy,Monza,77
Hernán Galíndez,74,74,73,70,74,32,76,GK,36,Right,18,Libertadores,Ecuador,Aucas,90
Raúl García,74,70,74,62,71,25,68,ST,23,Right,19,LALIGA EA SPORTS,Spain,CA Osasuna,70
Borja García,74,72,70,74,75,60,65,CM,33,Right,17,LALIGA EA SPORTS,Spain,Girona FC,72
Kike García,74,54,75,64,72,44,72,ST,34,Right,18,LALIGA EA SPORTS,Spain,D. Alavés,79
Ryan Gareis,74,70,68,72,74,48,72,LW,25,Right,17,NWSL,United States,Houston Dash,61
Federico Gattoni,74,71,60,59,64,75,75,CB,24,Right,18,LALIGA EA SPORTS,Argentina,Sevilla FC,79
Georgios Giakoumakis,74,70,74,51,66,28,78,ST,29,Right,18,MLS,Greece,Atlanta United,84
Andreas Gianniotis,74,77,70,65,77,38,70,GK,31,Right,19,Trendyol Süper Lig,Greece,Kasımpaşa,85
Leonardo Gil,74,63,67,75,72,66,76,CM,32,Left,17,Libertadores,Argentina,Colo-Colo,69
Óscar Gil,74,78,49,66,70,69,71,RB,25,Right,17,LALIGA HYPERMOTION,Spain,RCD Espanyol,70
Ryan Giles,74,89,57,73,73,62,65,LWB,23,Left,18,Premier League,England,Luton Town,72
Robert Glatzel,74,64,74,46,66,30,79,ST,29,Right,19,Bundesliga 2,Germany,Hamburger SV,85
Wilfried Gnonto,74,86,69,63,80,31,66,LM,20,Right,16,EFL Championship,Italy,Leeds United,71
Leonardo Godoy,74,86,57,63,70,68,78,RB,28,Right,17,Sudamericana,Argentina,Estudiantes,71
Toti Gomes,74,76,47,63,63,74,75,CB,24,Left,18,Premier League,Portugal,Wolves,83
Gabriel Sara,74,76,74,74,75,59,80,CM,24,Left,17,EFL Championship,Brazil,Norwich,79
Yeimar Gómez Andrade,74,66,33,49,57,73,85,CB,31,Right,18,MLS,Colombia,Sounders FC,92
Sergio Gómez,74,69,70,75,77,69,65,LB,23,Left,17,Premier League,Spain,Manchester City,68
Víctor Gómez,74,80,51,72,73,68,69,RB,23,Right,16,Liga Portugal,Spain,SC Braga,68
Sergi Gómez,74,60,46,61,60,74,72,CB,31,Right,18,LALIGA HYPERMOTION,Spain,RCD Espanyol,80
Maxime Gonalons,74,40,61,70,67,73,66,CDM,34,Right,18,Ligue 1 Uber Eats,France,Clermont Foot 63,76
Mario González,74,68,74,64,73,22,66,ST,27,Right,18,MLS,Spain,LAFC,77
Craig Gordon,74,75,72,66,77,33,73,GK,40,Left,19,cinch Prem,Scotland,Hearts,83
Jon Gorenc Stanković,74,45,46,59,66,75,82,CDM,27,Right,19,Ö. Bundesliga,Slovenia,SK Sturm Graz,78
Lukas Görtler,74,68,69,76,69,57,79,CM,29,Right,18,CSSL,Germany,FC St. Gallen,80
Max-Alain Gradel,74,74,74,71,77,42,61,LM,36,Right,17,Trendyol Süper Lig,Côte d'Ivoire,Gaziantep,70
Luca Graf,74,68,63,72,72,65,69,CM,24,Left,16,GPFBL,Germany,RB Leipzig,55
Andreaw Gravillon,74,70,42,48,55,74,77,CB,25,Right,18,Trendyol Süper Lig,France,Adana Demirspor,80
Svava Rós Gudmundsdóttir,74,71,73,70,72,36,71,ST,28,Right,17,NWSL,Iceland,NJ/NY Gotham,68
Albert Guðmundsson,74,84,73,68,78,36,71,ST,26,Right,17,Serie A TIM,Iceland,Genoa,78
Alicia-Sophie Gudorf,74,72,44,65,69,74,73,RB,22,Right,15,GPFBL,Germany,SC Freiburg,54
Ander Guevara,74,46,63,72,71,72,69,CM,26,Right,18,LALIGA EA SPORTS,Spain,D. Alavés,73
Angus Gunn,74,75,71,72,76,48,71,GK,27,Right,19,EFL Championship,Scotland,Norwich,77
Guridi,74,63,66,70,76,62,56,CAM,28,Left,17,LALIGA EA SPORTS,Spain,D. Alavés,70
Miguel Gutiérrez,74,77,53,70,74,69,65,LB,22,Left,18,LALIGA EA SPORTS,Spain,Girona FC,73
Günay Güvenç,74,73,72,72,76,55,71,GK,32,Right,18,Trendyol Süper Lig,Turkey,Galatasaray,85
Mia Gyau,74,82,53,68,68,68,65,LB,25,Right,16,NWSL,United States,San Diego Wave,57
Madison Haley,74,79,73,59,68,35,68,ST,25,Right,17,Barclays WSL,United States,Brighton,64
Tuva Hansen,74,65,32,59,63,77,65,RB,26,Right,16,GPFBL,Norway,FC Bayern München,55
Joe Hart,74,70,74,68,76,52,74,GK,36,Right,19,cinch Prem,England,Celtic,91
Taylor Harwood-Bellis,74,67,36,60,65,74,74,CB,21,Right,18,EFL Championship,England,Southampton,73
Pantelis Hatzidiakos,74,73,52,66,69,73,75,CB,26,Right,18,Serie A TIM,Greece,Cagliari,68
Anna Heilferty,74,66,50,67,71,72,65,LB,24,Right,15,NWSL,United States,Washington Spirit,55
Lukáš Hejda,74,55,35,55,62,73,81,CB,33,Right,18,Česká Liga,Czech Republic,Viktoria Plzeň,87
Thomas Henry,74,57,74,64,66,39,78,ST,29,Right,19,Serie A TIM,France,Hellas Verona,86
Taylor Hinds,74,76,59,71,73,66,64,LWB,24,Left,16,Barclays WSL,England,Liverpool,55
Wesley Hoedt,74,58,46,69,60,75,73,CB,29,Left,18,EFL Championship,Holland,Watford,77
Lucas Höler,74,63,74,51,63,51,81,ST,29,Right,18,Bundesliga,Germany,SC Freiburg,83
Mason Holgate,74,69,43,68,65,74,71,CB,27,Right,18,EFL Championship,England,Southampton,75
Karen Holmgaard,74,59,55,68,64,75,74,CDM,24,Right,18,Barclays WSL,Denmark,Everton,63
Will Hughes,74,48,63,77,74,68,61,CM,28,Left,18,Premier League,England,Crystal Palace,74
Hwang Ui Jo,74,77,75,64,75,42,74,ST,31,Right,18,EFL Championship,Korea Republic,Norwich,82
Jackson Irvine,74,72,68,70,69,72,79,CM,30,Right,18,Bundesliga 2,Australia,FC St. Pauli,70
Gustav Isaksen,74,89,70,65,77,40,51,RW,22,Left,17,Serie A TIM,Denmark,Latium,65
Daniel Iversen,74,75,73,69,76,45,72,GK,26,Right,19,EFL Championship,Denmark,Leicester City,80
Carlos Izquierdoz,74,48,53,53,53,75,82,CB,35,Right,18,LALIGA HYPERMOTION,Argentina,R. Sporting,80
Armando Izzo,74,56,33,47,65,75,75,CB,31,Right,18,Serie A TIM,Italy,Monza,81
Ryan Jack,74,59,66,71,73,71,77,CM,31,Right,18,cinch Prem,Scotland,Rangers,72
Natalie Jacobs,74,75,47,63,66,75,68,CB,26,Right,17,NWSL,United States,Houston Dash,64
Paul Jaeckel,74,63,33,52,52,76,75,CB,25,Right,18,Bundesliga,Germany,Union Berlin,83
Lucas Janson,74,83,70,66,77,41,65,LM,29,Right,17,Libertadores,Argentina,Boca Juniors,66
Pontus Jansson,74,50,42,54,60,73,76,CB,32,Right,19,Allsvenskan,Sweden,Malmö FF,86
Moritz Jenz,74,69,29,50,55,72,81,CB,24,Right,19,Bundesliga,Germany,VfL Wolfsburg,86
Jo Hyeon Woo,74,77,71,62,78,51,70,GK,32,Right,18,K League 1,Korea Republic,Ulsan Hyundai,75
Ben Johnson,74,75,38,62,67,73,71,RB,23,Right,18,Premier League,England,West Ham,69
Lou-Ann Joly,74,48,56,65,68,73,69,CDM,21,Right,16,D1 Arkema,France,Stade de Reims,58
Jens Jønsson,74,71,56,65,68,74,75,CDM,30,Right,18,Hellas Liga,Denmark,AEK Athens,78
Joo Min Kyu,74,65,76,56,70,44,81,ST,33,Right,18,K League 1,Korea Republic,Ulsan Hyundai,79
Zanka,74,53,39,58,57,74,78,CB,33,Right,19,Premier League,Denmark,Brentford,85
Sally Julini,74,78,61,72,75,71,75,CDM,20,Right,16,D1 Arkema,Switzerland,OL,64
Václav Jurečka,74,74,75,66,70,49,77,ST,29,Right,18,Česká Liga,Czech Republic,Slavia Praha,76
Kaan Kairinen,74,64,60,73,75,61,70,CM,24,Left,18,Česká Liga,Finland,Sparta Praha,74
Gaël Kakuta,74,71,72,72,77,40,61,CAM,32,Left,17,Ligue 2 BKT,Congo DR,Amiens SC,72
Hassane Kamara,74,84,59,67,73,67,76,LWB,29,Left,16,Serie A TIM,Côte d'Ivoire,Udinese,67
Efecan Karaca,74,78,63,71,77,44,49,RM,34,Right,16,Trendyol Süper Lig,Turkey,Alanyaspor,56
Silas,74,87,70,61,80,52,67,RM,25,Right,18,Bundesliga,Congo DR,VfB Stuttgart,82
Grace Kazadi,74,74,47,66,72,71,68,RB,22,Right,16,D1 Arkema,France,En Avant Guingamp,58
Jonjoe Kenny,74,71,49,64,69,73,69,RB,26,Right,17,Bundesliga 2,England,Hertha Berlin,70
Wahbi Khazri,74,67,78,75,76,43,70,ST,32,Right,17,Ligue 1 Uber Eats,Tunisia,Montpellier,82
Tziarra King,74,89,68,68,73,43,72,LM,25,Right,17,NWSL,United States,OL Reign,63
Jakub Kiwior,74,67,37,59,61,75,77,CB,23,Left,18,Premier League,Poland,Arsenal,75
Klauss,74,64,74,62,66,36,85,ST,26,Right,19,MLS,Brazil,St. Louis CITY SC,84
Mateusz Klich,74,64,71,74,72,66,71,CM,33,Right,18,MLS,Poland,D.C. United,82
Lize Kop,74,75,66,72,74,30,77,GK,25,Right,17,Barclays WSL,Holland,Leicester City,64
Jan Kopic,74,76,71,72,75,36,60,RM,33,Right,17,Česká Liga,Czech Republic,Viktoria Plzeň,81
Rominigue Kouamé,74,68,56,69,74,70,80,CM,27,Left,17,LALIGA EA SPORTS,Mali,Cádiz CF,68
Dimitrios Kourbelis,74,75,52,64,67,72,76,CDM,30,Right,18,Trendyol Süper Lig,Greece,Trabzonspor,74
Matěj Kovář,74,73,73,77,75,30,78,GK,23,Right,19,Bundesliga,Czech Republic,Leverkusen,88
Natasha Kowalski,74,70,71,73,74,44,66,CAM,20,Right,17,GPFBL,Germany,SGS Essen,63
Tom Krauß,74,76,66,66,73,71,75,CDM,22,Right,18,Bundesliga,Germany,1. FSV Mainz 05,75
Tereza Krejčiříková,74,69,47,67,63,73,72,CDM,27,Right,16,Ceska Liga Žen,Czech Republic,Slavia Praha,62
Stanislav Kritsyuk,74,71,74,70,72,48,75,GK,33,Right,19,Liga Portugal,Russia,Gil Vicente,85
Carlos Lampe,74,72,73,69,75,34,76,GK,36,Right,19,Libertadores,Bolivia,Bolívar,84
Jens Stryger Larsen,74,74,60,70,73,69,76,RB,32,Right,18,Trendyol Süper Lig,Denmark,Trabzonspor,82
Jordan Larsson,74,82,72,70,75,34,70,RW,26,Left,17,3F Superliga,Sweden,F.C. København,68
Veronica Latsko,74,68,73,70,73,41,66,RM,28,Right,17,NWSL,United States,OL Reign,63
Melissa Lawley,74,77,69,72,75,40,66,LM,29,Right,16,Barclays WSL,England,Liverpool,61
Carrie Lawrence,74,67,42,63,62,75,70,CB,26,Right,16,NWSL,United States,Orlando Pride,60
Vincent Le Goff,74,67,60,67,70,71,71,LB,34,Left,17,Ligue 1 Uber Eats,France,FC Lorient,69
Adriana,74,76,74,71,73,35,64,ST,27,Right,16,NWSL,Brazil,Orlando Pride,54
Mathew Leckie,74,81,68,68,75,63,80,LM,32,Right,18,A-League,Australia,Melbourne City,82
Elise Legrout,74,71,69,71,76,64,63,CM,26,Right,16,D1 Arkema,France,AS Saint Étienne,51
Vanessa Leimenstoll,74,76,71,67,72,45,64,ST,22,Right,16,GPFBL,Germany,TSG Hoffenheim,58
Daniel Figueira,74,73,70,69,76,27,73,GK,25,Right,18,Liga Portugal,Portugal,Estoril Praia,82
Janina Leitzig,74,73,71,74,74,37,76,GK,24,Right,18,Barclays WSL,Germany,Leicester City,72
Lekue,74,81,62,68,70,69,73,RB,30,Right,18,LALIGA EA SPORTS,Spain,Athletic Club,70
Julia Lester,74,64,39,63,67,76,66,RB,25,Right,16,NWSL,United States,Rac. Louisville,57
Romée Leuchter,74,74,74,58,74,27,69,ST,22,Right,16,Nederland Vrouwen Liga,Holland,Ajax,60
Moisés,74,66,74,73,71,71,78,CAM,35,Right,18,CSL,Brazil,Shandong Taishan,76
Karol Linetty,74,63,63,71,75,72,68,CM,28,Right,17,Serie A TIM,Poland,Torino,73
Tino Livramento,74,78,47,65,73,71,62,RB,21,Right,18,Premier League,England,Newcastle Utd,71
Tom Lockyer,74,64,36,54,61,74,79,CB,29,Right,18,Premier League,Wales,Luton Town,72
Yury Lodygin,74,76,70,74,79,45,71,GK,33,Right,18,Hellas Liga,Russia,Panathinaikos,82
Alex Loera,74,54,42,59,65,78,69,CB,24,Right,17,NWSL,United States,KC Current,61
Allie Long,74,49,61,65,65,77,67,CDM,36,Right,17,NWSL,United States,NJ/NY Gotham,63
Lisandro López,74,59,52,49,61,75,75,CB,34,Right,18,ROSHN Saudi League,Argentina,Al Khaleej,80
Unai López,74,70,70,77,76,67,68,CDM,28,Right,17,LALIGA EA SPORTS,Spain,Rayo Vallecano,68
Joanne Love,74,66,68,69,73,70,63,CM,38,Right,16,Scottish Women's League,Scotland,Glasgow City FC,60
Jhon Lucumí,74,68,28,59,63,73,79,CB,25,Left,18,Serie A TIM,Colombia,Bologna,82
Andriy Lunin,74,73,70,72,75,37,73,GK,24,Right,19,LALIGA EA SPORTS,Ukraine,Real Madrid,87
Sebastiano Luperto,74,64,58,62,64,76,71,CB,27,Left,19,Serie A TIM,Italy,Empoli,75
Ian Maatsen,74,83,58,68,75,68,64,LB,21,Left,16,Premier League,Holland,Chelsea,57
Kevin Mac Allister,74,76,55,60,72,74,79,CB,26,Right,17,1A Pro League,Argentina,R. Union St.-G.,72
Daizen Maeda,74,92,72,64,74,47,68,LW,26,Right,17,cinch Prem,Japan,Celtic,68
Hörður Magnússon,74,69,50,68,60,75,75,CB,30,Left,19,Hellas Liga,Iceland,Panathinaikos,84
Adam Maher,74,66,70,73,74,70,70,CDM,30,Right,17,ROSHN Saudi League,Holland,Damac FC,72
Tiago Silva,74,70,77,75,75,64,59,CM,30,Right,17,Liga Portugal,Portugal,Vitória SC,69
Linton Maina,74,86,62,68,76,29,55,LM,24,Right,17,Bundesliga,Germany,1. FC Köln,70
Patrick Mainka,74,54,40,51,53,76,81,CB,29,Right,19,Bundesliga,Germany,Heidenheim,86
Daniel Mancini,74,80,69,70,76,59,68,RW,27,Right,17,Hellas Liga,Argentina,Panathinaikos,70
Aleš Mandous,74,74,75,77,75,19,73,GK,31,Left,18,Česká Liga,Czech Republic,Slavia Praha,85
Ryan Manning,74,68,60,73,74,68,72,LWB,27,Left,17,EFL Championship,Republic of Ireland,Southampton,72
Héloïse Mansuy,74,68,38,61,64,75,74,CB,26,Right,16,D1 Arkema,France,Havre AC,54
Benson Manuel,74,87,70,69,78,35,63,RM,26,Left,16,Premier League,Belgium,Burnley,70
Iván Marcone,74,45,62,71,68,72,77,CDM,33,Right,18,LPF,Argentina,Independiente,83
Adrián Marín,74,73,48,66,69,69,73,LB,26,Left,18,Liga Portugal,Spain,SC Braga,73
Andrea Marrero,74,48,49,63,64,77,66,CB,27,Right,16,Liga F,Spain,UDG Tenerife,60
Eric Martel,74,63,51,60,69,75,80,CDM,21,Right,18,Bundesliga,Germany,1. FC Köln,81
Lara Marti,74,71,49,61,63,74,69,LB,24,Right,16,GPFBL,Switzerland,Leverkusen,56
Nealy Martin,74,63,49,67,66,76,63,CDM,25,Right,17,NWSL,United States,NJ/NY Gotham,62
Alexis Martín Arias,74,74,70,70,77,54,72,GK,31,Right,18,Libertadores,Argentina,Argentinos Jrs.,79
Iván Martín,74,74,71,74,77,59,52,CM,24,Left,17,LALIGA EA SPORTS,Spain,Girona FC,70
José Andrés Martínez,74,72,43,60,71,74,81,CDM,29,Right,17,MLS,Venezuela,Philadelphia,69
David Martínez,74,78,54,69,66,72,78,CB,25,Left,18,Libertadores,Paraguay,River Plate,76
Bruno Martins Indi,74,37,42,58,58,76,78,CB,31,Left,18,Eredivisie,Holland,AZ,76
Lukáš Masopust,74,80,66,69,75,68,76,RM,30,Right,17,Česká Liga,Czech Republic,Slavia Praha,76
Cheyna Matthews,74,70,74,65,73,42,58,ST,30,Right,17,NWSL,Jamaica,Chicago Red Stars,63
Neal Maupay,74,69,76,67,71,41,72,ST,27,Right,17,Premier League,France,Brentford,69
Borja Mayoral,74,64,74,67,74,38,65,ST,26,Right,18,LALIGA EA SPORTS,Spain,Getafe CF,74
Tegan McGrady,74,69,48,67,67,73,61,LB,26,Left,16,NWSL,United States,Portland Thorns,58
Mark McKenzie,74,81,36,50,64,73,77,CB,24,Right,18,1A Pro League,United States,KRC Genk,83
Nico Melamed,74,78,66,75,77,40,57,CAM,22,Right,17,LALIGA HYPERMOTION,Spain,RCD Espanyol,68
Melero,74,49,75,73,70,70,74,CM,29,Right,18,LALIGA EA SPORTS,Spain,UD Almería,77
Lorenzo Melgarejo,74,84,72,65,76,56,70,ST,33,Left,17,Libertadores,Paraguay,Libertad,75
Eugenio Mena,74,75,52,69,70,70,72,LB,35,Left,17,Sudamericana,Chile,Uni. Católica,68
Fran Mérida,74,55,72,77,72,67,70,CM,33,Left,17,CSL,Spain,Tianjin JMT FC,73
Bautista Merlini,74,85,66,68,77,41,56,LM,28,Right,16,Libertadores,Argentina,Libertad,65
Addisyn Merrick,74,56,42,59,68,78,63,CB,25,Right,16,NWSL,United States,KC Current,57
Zala Meršnik,74,77,65,69,80,36,75,GK,22,Right,17,Liga F,Slovenia,Sporting Huelva,62
Max Meyer,74,63,67,76,75,63,63,CAM,28,Right,17,CSSL,Germany,FC Luzern,68
Alexander Meyer,74,71,71,76,75,41,73,GK,32,Right,19,Bundesliga,Germany,Borussia Dortmund,88
Sebastián Meza,74,74,70,75,75,33,74,GK,23,Right,18,Sudamericana,Argentina,Huracán,78
Teagan Micah,74,72,73,76,73,30,73,GK,26,Right,17,Barclays WSL,Australia,Liverpool,64
Fredrik Midtsjø,74,76,63,73,72,72,78,CM,30,Right,17,Trendyol Süper Lig,Norway,Pendikspor,68
Kevin Mier,74,74,71,67,77,43,70,GK,23,Right,19,Libertadores,Colombia,Atl. Nacional,73
Georges Mikautadze,74,80,76,70,78,37,69,ST,23,Right,17,Eredivisie,Georgia,Ajax,72
Takumi Minamino,74,76,73,69,79,38,61,LM,28,Right,17,Ligue 1 Uber Eats,Japan,AS Monaco,67
Mingueza,74,74,35,65,64,72,74,RB,24,Right,18,LALIGA EA SPORTS,Spain,RC Celta,75
Leonel Miranda,74,75,67,75,75,67,68,CM,29,Right,17,Libertadores,Argentina,Racing Club,72
Josip Mišić,74,68,69,77,65,68,75,CDM,29,Right,18,Liga Hrvatska,Croatia,Dinamo Zagreb,79
Virgil Misidjan,74,84,70,66,79,31,58,LM,30,Right,17,ROSHN Saudi League,Holland,Al Tai,70
Stefan Mitrović,74,32,34,54,53,74,81,CB,33,Right,18,LALIGA EA SPORTS,Serbia,Getafe CF,84
Maximilian Mittelstädt,74,76,61,67,73,70,67,LWB,26,Left,18,Bundesliga,Germany,VfB Stuttgart,71
Jakub Moder,74,64,70,74,72,69,72,CM,24,Right,18,Premier League,Poland,Brighton,78
Mostafa Mohamed,74,74,74,57,69,37,79,ST,26,Right,18,Ligue 1 Uber Eats,Egypt,FC Nantes,78
Munir,74,74,72,68,76,48,75,GK,34,Right,19,ROSHN Saudi League,Morocco,Al Wehda,89
Stoichkov,74,73,76,69,75,46,70,LM,30,Right,17,LALIGA HYPERMOTION,Spain,SD Eibar,71
Emre Mor,74,89,65,66,83,38,59,RW,26,Left,16,Trendyol Süper Lig,Turkey,Fenerbahçe,60
Leonardo Morales,74,71,33,53,63,76,78,CB,32,Right,18,Sudamericana,Argentina,Gimnasia,72
Lewis Morgan,74,84,72,69,74,63,67,LM,27,Left,17,MLS,Scotland,Red Bulls,75
Esme Morgan,74,76,34,71,67,72,68,RB,23,Right,17,Barclays WSL,England,Manchester City,59
Nikola Moro,74,68,70,73,73,69,77,CDM,25,Right,18,Serie A TIM,Croatia,Bologna,77
Dany Mota,74,79,73,66,76,31,65,ST,25,Right,18,Serie A TIM,Portugal,Monza,74
Olivia Moultrie,74,67,72,71,73,65,55,CM,18,Right,16,NWSL,United States,Portland Thorns,60
Aihen Muñoz,74,77,54,69,73,72,70,LB,26,Left,17,LALIGA EA SPORTS,Spain,Real Sociedad,68
Alex Muñoz,74,82,68,64,66,70,81,LB,29,Left,18,LALIGA HYPERMOTION,Spain,Levante UD,80
Petar Musa,74,83,73,62,69,39,82,ST,25,Right,19,Liga Portugal,Croatia,SL Benfica,82
Yunus Musah,74,84,68,71,76,69,72,CM,21,Right,17,Serie A TIM,United States,Milan,75
Knowledge Musona,74,72,72,73,74,42,76,CAM,33,Right,17,ROSHN Saudi League,Zimbabwe,Al Riyadh,71
Phillipp Mwene,74,79,50,66,74,68,70,RB,29,Right,17,Bundesliga,Austria,1. FSV Mainz 05,68
Koko Ange N'Guessan,74,74,72,74,74,41,57,RW,33,Right,15,Liga F,Côte d'Ivoire,UDG Tenerife,45
Na Sang Ho,74,89,72,64,74,36,75,RM,27,Right,17,K League 1,Korea Republic,FC Seoul,70
Fuka Nagano,74,78,60,72,78,61,63,CM,24,Right,16,Barclays WSL,Japan,Liverpool,53
Darlington Nagbe,74,76,67,71,78,63,73,CM,33,Right,17,MLS,United States,Columbus Crew,77
Marvelous Nakamba,74,59,49,62,71,74,75,CDM,29,Left,17,Premier League,Zimbabwe,Luton Town,71
Khaled Narey,74,82,68,68,75,62,73,RW,29,Right,18,ROSHN Saudi League,Germany,Al Khaleej,75
Iliman Ndiaye,74,84,74,64,80,37,66,ST,23,Right,18,Ligue 1 Uber Eats,Senegal,OM,70
Simona Necidová,74,50,26,51,51,76,72,CB,29,Right,17,Ceska Liga Žen,Czech Republic,Slavia Praha,66
Reiss Nelson,74,86,66,69,78,36,55,RW,24,Right,17,Premier League,England,Arsenal,71
Neto Borges,74,70,50,65,72,69,80,LWB,27,Left,18,Ligue 1 Uber Eats,Brazil,Clermont Foot 63,84
Carlos Neva,74,77,52,62,70,71,68,LB,27,Left,17,LALIGA EA SPORTS,Spain,Granada CF,64
Lee Nicholls,74,74,71,69,76,41,73,GK,31,Right,19,EFL Championship,England,Huddersfield,85
Arnaud Nordin,74,82,70,70,75,37,58,RM,25,Left,17,Ligue 1 Uber Eats,France,Montpellier,69
